"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Recreates the cluster from storage volumes.","946766","test_cluster_restore","tests.integration.ha_tests","Tue Mar 04 02:04:13 UTC 2025","passed","Tue Mar 04 02:20:00 UTC 2025","","test_restore_cluster","",""
"Build and deploy three unit of PostgreSQL.","598229","test_build_and_deploy","tests.integration.ha_tests","Tue Mar 04 01:51:34 UTC 2025","passed","Tue Mar 04 02:01:32 UTC 2025","","test_replication","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","1708782","test_backup_aws","tests.integration","Tue Mar 04 01:49:32 UTC 2025","passed","Tue Mar 04 02:18:00 UTC 2025","","test_backups_aws","",""
"","1039","test_settings_are_correct[2]","tests.integration","Tue Mar 04 02:00:04 UTC 2025","passed","Tue Mar 04 02:00:05 UTC 2025","","test_charm","",""
"Build and deploy two PostgreSQL clusters.","526878","test_build_and_deploy","tests.integration.ha_tests","Tue Mar 04 01:51:32 UTC 2025","passed","Tue Mar 04 02:00:19 UTC 2025","","test_scaling","",""
"Test that an application can request additional databases using the same interface.","25164","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Tue Mar 04 02:13:05 UTC 2025","passed","Tue Mar 04 02:13:30 UTC 2025","","test_new_relations_1","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","189348","test_config_parameters","tests.integration","Tue Mar 04 01:50:30 UTC 2025","passed","Tue Mar 04 01:53:40 UTC 2025","","test_config","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1073878","test_backup_ceph","tests.integration","Tue Mar 04 01:50:23 UTC 2025","passed","Tue Mar 04 02:08:17 UTC 2025","","test_backups_ceph","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","555032","test_deploy","tests.integration","Tue Mar 04 01:50:46 UTC 2025","passed","Tue Mar 04 02:00:01 UTC 2025","","test_charm","",""
"","179245","test_upgrade_from_edge","tests.integration.ha_tests","Tue Mar 04 02:01:52 UTC 2025","passed","Tue Mar 04 02:04:51 UTC 2025","","test_upgrade","",""
"","750383","test_removing_unit[roles4]","tests.integration.ha_tests","Tue Mar 04 02:43:04 UTC 2025","passed","Tue Mar 04 02:55:35 UTC 2025","","test_scaling_three_units_async","",""
"","113659","test_roles_blocking","tests.integration","Tue Mar 04 02:14:11 UTC 2025","passed","Tue Mar 04 02:16:04 UTC 2025","","test_db","",""
"Checks if charm gets blocked when trying to disable a plugin in use.","137825","test_plugin_objects","tests.integration","Tue Mar 04 01:59:57 UTC 2025","passed","Tue Mar 04 02:02:15 UTC 2025","","test_plugins","",""
"Test switching over to the second cluster.","675165","test_switchover","tests.integration.ha_tests","Tue Mar 04 02:16:14 UTC 2025","passed","Tue Mar 04 02:27:29 UTC 2025","","test_async_replication","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","1790168","test_pitr_backup_aws","tests.integration","Tue Mar 04 01:50:15 UTC 2025","passed","Tue Mar 04 02:20:05 UTC 2025","","test_backups_pitr_aws","",""
"Test updating from stable channel.","182133","test_upgrade_from_stable","tests.integration.ha_tests","Tue Mar 04 02:02:06 UTC 2025","passed","Tue Mar 04 02:05:08 UTC 2025","","test_upgrade_from_stable","",""
"Remove unit with force while storage is alive.","179634","test_app_force_removal","tests.integration.ha_tests","Tue Mar 04 01:51:51 UTC 2025","passed","Tue Mar 04 01:54:51 UTC 2025","","test_smoke","",""
