"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","test_exporter_is_up[0]","tests.integration","Sat Jul 05 01:42:42 UTC 2025","passed","Sat Jul 05 01:42:42 UTC 2025","","test_charm","",""
"Test application deploy in dirty environment with garbage storage from another application.","0","test_app_resources_conflicts_v2","tests.integration.ha_tests","Sat Jul 05 02:02:23 UTC 2025","skipped","Sat Jul 05 02:02:23 UTC 2025","","test_smoke","",""
"Build and deploy three unit of PostgreSQL.","453323","test_build_and_deploy","tests.integration.ha_tests","Sat Jul 05 01:38:01 UTC 2025","passed","Sat Jul 05 01:45:34 UTC 2025","","test_self_healing","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Jul 05 02:16:49 UTC 2025","skipped","Sat Jul 05 02:16:49 UTC 2025","","test_self_healing","",""
"Check that writes in one cluster are not replicated to another cluster.","321409","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Sat Jul 05 01:54:11 UTC 2025","passed","Sat Jul 05 01:59:33 UTC 2025","","test_replication","",""
"Test that an application can request additional databases using the same interface.","73539","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Sat Jul 05 02:04:23 UTC 2025","passed","Sat Jul 05 02:05:37 UTC 2025","","test_new_relations_1","",""
"","183644","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Sat Jul 05 01:39:55 UTC 2025","passed","Sat Jul 05 01:42:58 UTC 2025","","test_relations","",""
"","80555","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Sat Jul 05 01:55:00 UTC 2025","passed","Sat Jul 05 01:56:20 UTC 2025","","test_self_healing","",""
"Test switching over to the second cluster.","990329","test_switchover","tests.integration.ha_tests","Sat Jul 05 02:04:37 UTC 2025","passed","Sat Jul 05 02:21:08 UTC 2025","","test_async_replication","",""
"Test that relation data, like connection data, is updated correctly when scaling.","688842","test_relation_data_is_updated_correctly_when_scaling","tests.integration","Sat Jul 05 01:52:58 UTC 2025","passed","Sat Jul 05 02:04:27 UTC 2025","","test_db","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","1128918","test_backup_ceph","tests.integration","Sat Jul 05 01:36:45 UTC 2025","passed","Sat Jul 05 01:55:33 UTC 2025","","test_backups_ceph","",""
"","1027","test_settings_are_correct[1]","tests.integration","Sat Jul 05 01:42:43 UTC 2025","passed","Sat Jul 05 01:42:44 UTC 2025","","test_charm","",""
"Test that an application can connect to different clusters of the same database.","88250","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Sat Jul 05 02:02:55 UTC 2025","passed","Sat Jul 05 02:04:23 UTC 2025","","test_new_relations_1","",""
"","79201","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","Sat Jul 05 01:57:41 UTC 2025","passed","Sat Jul 05 01:59:01 UTC 2025","","test_self_healing","",""
"","576904","test_removing_unit[roles1]","tests.integration.ha_tests","Sat Jul 05 01:51:58 UTC 2025","passed","Sat Jul 05 02:01:35 UTC 2025","","test_scaling_three_units","",""
"","1028","test_settings_are_correct[2]","tests.integration","Sat Jul 05 01:42:44 UTC 2025","passed","Sat Jul 05 01:42:45 UTC 2025","","test_charm","",""
"Remove unit with force while storage is alive.","167079","test_app_force_removal","tests.integration.ha_tests","Sat Jul 05 01:39:17 UTC 2025","passed","Sat Jul 05 01:42:04 UTC 2025","","test_smoke","",""
